variety,soil_type,season,seeding_method,fertilizer_kg_ha,temperature_avg,rainfall_mm,humidity_avg,historical_yield_tons_ha,yield_tons_ha
Dinorado,Silty Clay,Dry,Direct Seeded,122.2523483682788,24.418696361137904,41.76548759387118,67.01358310927222,2.8684607442228973,4.55
NSIC 218,Silty Clay,Dry,Direct Seeded,58.37573313147116,26.30970842505283,75.0894505962187,72.69630765525967,3.271989880550307,4.58
IR64,Silty Clay,Wet,Direct Seeded,196.65852678089655,25.31976952161233,221.83134985147404,81.01922401728578,3.082245636898882,4.65
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,168.58881929756194,30.84170658510886,326.1941822787377,61.29729074937796,5.023635510718043,5.78
NSIC 218,Sandy Loam,Dry,Direct Seeded,123.5167214954683,29.877087308864187,11.233261035092283,71.217480816557,4.540007774595303,4.2
NSIC 218,Clay Loam,Dry,Direct Seeded,62.98810372690254,28.258902155388277,84.38910564559126,70.38734705837521,3.8523356187255295,4.58
NSIC Rc 222,Sandy Loam,Wet,Transplanted,138.86681611856216,25.380424159970396,243.73226283983223,67.34455041786097,4.978167251465404,5.92
Dinorado,Silty Clay,Wet,Direct Seeded,163.81456260528162,29.0067234484616,183.02891109475252,79.62862007713035,4.650344019977532,4.4
NSIC Rc 222,Clay,Wet,Direct Seeded,78.60758795071179,30.436380128457944,209.3080574608951,68.69970241241032,5.24077924463589,5.23
NSIC 218,Sandy Loam,Dry,Transplanted,135.23125111812362,27.948303773589867,143.38913360738775,78.20194677024008,2.7304209882937474,5.44
Dinorado,Silty Clay,Wet,Direct Seeded,172.1316347574302,29.844614668933794,310.68682111484395,75.13010524363881,4.027472144623706,4.71
Dinorado,Silty Clay,Wet,Direct Seeded,165.23716664694746,29.49104961399748,162.96902649924792,66.51569612477695,4.620243710728765,5.04
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,170.44880268007293,27.717373111603223,31.658963460763513,67.99698171126545,3.1224795604145372,5.63
NSIC 218,Clay,Dry,Transplanted,181.89851373045798,25.12183216821511,90.26838700658448,65.11800159919692,3.481378695914092,5.13
IR64,Silty Clay,Dry,Transplanted,190.65231532392053,29.45782158001272,144.64901641022396,61.69887644552873,3.75692875395948,4.39
NSIC 218,Sandy Loam,Wet,Direct Seeded,110.8281732805304,24.067963663576066,218.17226001201593,78.57565389314735,4.882976854811767,5.54
NSIC Rc 160,Clay,Wet,Transplanted,135.31536537843158,29.794883464715337,202.07786941054366,80.18366081743002,3.9807286031715856,5.06
IR64,Clay,Dry,Direct Seeded,168.59892890684162,30.04546692142533,130.47309952882404,64.9799998082601,3.978610098543368,4.12
Dinorado,Silty Clay,Wet,Direct Seeded,154.57097209186747,30.22144879570373,200.283777669133,78.46177154058219,3.792662855656436,4.88
IR64,Clay Loam,Wet,Direct Seeded,199.32803423965683,26.729159709784575,320.6906029939928,89.46254220172735,3.185767267888946,4.72
Dinorado,Clay Loam,Wet,Transplanted,52.05164766569662,23.924807677704216,356.45422918859117,62.23206284813466,5.269214606838294,4.58
Dinorado,Silty Clay,Dry,Direct Seeded,103.2699822973686,22.99723600066069,129.05321629338764,74.71112617496591,3.453403361970026,4.28
IR64,Clay,Dry,Direct Seeded,92.15418894053036,29.433612504879243,125.05899025546647,81.99114640931562,4.202396982309702,3.95
Dinorado,Silty Clay,Wet,Direct Seeded,89.3473775248302,30.86261384529813,328.9666520160647,61.380275934891806,2.9463392065669196,4.6
Dinorado,Sandy Loam,Wet,Direct Seeded,83.37946737483287,28.508383588369067,311.43195395012805,83.34820481992847,3.8027301762971417,4.43
NSIC Rc 160,Clay Loam,Wet,Direct Seeded,156.36857612228437,23.441600603883696,379.112942954466,89.38533711278657,5.211410548507653,4.46
NSIC 218,Sandy Loam,Wet,Transplanted,62.71392099129828,31.348964485175742,164.5980951060742,62.654635905982595,5.486395715531776,5.38
NSIC 218,Silty Clay,Dry,Direct Seeded,161.24132509150076,31.891020145393195,53.26330484786599,84.66689716397777,3.585255570200401,4.78
NSIC Rc 160,Silty Clay,Dry,Transplanted,154.01387630244102,26.33378609934922,134.68635637735372,71.35744633536282,2.9619716389430066,4.67
IR64,Clay,Wet,Direct Seeded,87.62061987513445,27.948252892737713,191.8707714940602,64.32348607302035,3.443354580191185,4.15
NSIC Rc 222,Clay,Wet,Transplanted,87.92506747477418,29.772285200016576,253.60171391763305,74.79579627589044,3.481725305161058,5.42
NSIC Rc 222,Clay,Dry,Direct Seeded,144.3290878016753,29.363897900500447,141.78764917264394,62.14556207343647,4.433526382846953,5.79
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,164.32566582255168,31.677871919334493,243.11291087596692,75.66304224501553,3.9884701734836807,5.32
NSIC Rc 160,Clay,Dry,Transplanted,181.47284196310483,23.14883091078789,79.41093926186551,60.58070364012149,4.805379184796891,4.37
NSIC Rc 160,Silty Clay,Wet,Transplanted,177.82093457817138,27.807248661428055,254.5129007407556,81.8583432501819,4.603909853492444,5.14
Dinorado,Clay,Dry,Direct Seeded,194.73244912457798,28.919314196730923,59.639946616324224,74.63909057434766,3.253926171775739,4.58
NSIC Rc 222,Clay Loam,Wet,Transplanted,137.20773430047666,30.9009842418767,201.61372626067651,73.76818982805541,4.852767069657334,5.87
IR64,Clay,Wet,Transplanted,186.29833420105393,30.741096277181505,187.37582889505708,65.88574481226252,5.042385600744447,4.37
IR64,Sandy Loam,Dry,Direct Seeded,171.27699098906163,31.779997935612897,67.99206218481986,70.83789467384297,4.295170569262005,4.38
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,184.20014364710204,27.120784539376793,56.78890185637718,65.45608297265,5.2830031277457286,6.17
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,51.74399019280499,30.307608668132268,277.298311864482,82.06170301607219,4.84884436820365,5.48
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,194.88544877987164,26.272817081273278,382.0131310171984,65.97075898299082,4.286187720619597,5.9
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,121.02952442697175,26.223138778560322,39.738581883435614,78.50259981155145,5.218497991939991,4.06
NSIC Rc 160,Silty Clay,Dry,Transplanted,169.72744843622644,24.53348364472859,96.58278583540452,68.38822503203257,4.3010754407216165,4.77
NSIC Rc 160,Clay,Wet,Direct Seeded,69.08061790066714,30.182372870192296,247.99236558747924,79.70946587769981,4.06357338201202,3.94
NSIC 218,Clay Loam,Wet,Transplanted,109.39116437209611,31.858151058135157,160.838303529882,76.21364876764027,3.568775021233308,4.96
IR64,Clay Loam,Dry,Direct Seeded,90.71909945314863,24.563417283472578,88.76356407434521,72.70315894958159,5.148589991783336,4.33
IR64,Clay Loam,Dry,Direct Seeded,93.74881557514055,22.561315880210724,74.76190994549859,80.19002500231414,2.868181512618465,4.1
Dinorado,Silty Clay,Dry,Transplanted,68.48834299263225,30.155424374190073,23.41835413587645,72.47166214824688,3.920508142652369,4.7
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,170.86457488145106,28.20230052534756,121.56501505883998,84.64111807725098,4.112239995625066,4.79
NSIC 218,Sandy Loam,Dry,Transplanted,51.386347187161725,31.596988005510042,34.49069878511049,81.88795374705798,4.164247320309331,4.76
NSIC 218,Silty Clay,Wet,Transplanted,96.87581854778037,24.522392190769523,326.54183572238117,76.21916983539244,4.45566949145573,5.23
IR64,Clay,Wet,Transplanted,76.16158148246225,22.71027658001281,222.77622638179372,86.31182047757991,4.017386872761447,3.95
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,138.35584109125108,26.924422608665015,26.03868607544674,84.86585464404166,3.2704544429197813,4.18
Dinorado,Sandy Loam,Wet,Direct Seeded,88.13786039218158,22.854660229651476,211.27375182622302,75.95518183861498,5.070833188418499,4.83
NSIC Rc 160,Clay,Wet,Direct Seeded,88.84976817921495,24.617900011027075,231.06450017449052,62.05343081102392,4.4725759835065855,4.79
NSIC Rc 222,Clay,Dry,Direct Seeded,123.2507215992978,23.259778608191684,97.22999536761264,76.97989056597731,5.074563441130918,5.31
NSIC Rc 160,Clay,Wet,Direct Seeded,147.90335590113887,24.241321796600786,330.95388097696906,70.65770968680857,3.32813047294113,3.68
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,68.19570568477454,23.061446528213917,354.70484671757606,76.20338828411202,4.411170684708465,4.92
NSIC Rc 222,Sandy Loam,Wet,Transplanted,76.32671786982442,31.539059994272854,297.0140168347409,79.41391381492781,4.642521235229186,5.61
Dinorado,Sandy Loam,Dry,Direct Seeded,87.07621168917764,24.785627134497354,65.81021057328124,79.34515724551919,3.6502154811035155,4.81
IR64,Clay,Dry,Direct Seeded,196.06223211769407,26.438975859925655,18.373186549326128,80.20572130554004,4.936732354620704,4.92
NSIC Rc 160,Clay,Wet,Direct Seeded,109.57287499143806,30.986118076342223,230.6196884298879,80.37805875135044,2.50752632452689,4.32
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,139.84851359465398,28.773215879614742,227.61955827931956,63.27844256140513,4.284759250642665,5.59
NSIC Rc 160,Silty Clay,Wet,Transplanted,86.23142190739668,28.180374805617745,181.07708747636576,65.7513699137188,4.340705411056391,4.43
IR64,Clay Loam,Wet,Transplanted,123.56892877362318,29.055631903608372,383.32526205879867,78.91623013627053,4.101529279115907,3.94
IR64,Clay,Wet,Transplanted,61.117876157893704,30.28822257105382,309.53484974220487,72.2451716619311,4.390145460758348,3.91
NSIC 218,Sandy Loam,Wet,Transplanted,55.21132188834904,30.77669267851761,156.743654963966,82.8855493591729,3.0016805710698105,5.15
IR64,Clay,Dry,Transplanted,120.31002902321903,28.426396706650266,59.77956969454815,63.74727846788497,4.554344445407127,4.84
Dinorado,Silty Clay,Wet,Direct Seeded,109.7988931277618,30.900072746940577,315.59177379667017,65.74568983261618,3.5073668885099956,4.39
NSIC Rc 222,Clay Loam,Wet,Transplanted,70.53204795377415,27.35397527425477,261.78835604837695,76.75393927309419,3.8561612277277533,5.63
NSIC 218,Clay Loam,Dry,Transplanted,153.14021433811007,24.772908562684236,118.04924931989478,75.02244057803696,3.499328091988806,5.23
Dinorado,Sandy Loam,Wet,Direct Seeded,198.93552363488968,30.800767088838445,393.13949076172986,67.9919146193007,3.921808610498456,4.53
NSIC Rc 160,Clay Loam,Wet,Direct Seeded,109.34702317950686,27.414728274130873,354.76720620160177,72.25029730515476,4.364707679535243,4.39
NSIC Rc 222,Clay Loam,Wet,Transplanted,143.68379538760917,31.061375875672343,192.82893845819956,61.04943834169959,5.015030412686653,5.62
IR64,Clay,Wet,Direct Seeded,194.44639135467284,22.40167813950581,330.0277797187166,61.11114323983122,3.950305172920663,4.45
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,174.73024586703127,25.975157515412356,96.13488873039366,62.84781008474615,3.46967148281081,5.63
NSIC Rc 160,Clay Loam,Wet,Transplanted,119.53283349540287,31.47805018362468,271.39150095881587,77.30377359601681,3.963825636776153,4.58
NSIC 218,Clay Loam,Dry,Direct Seeded,160.6234226689879,24.49650092758303,60.790043218179555,85.91149243839462,4.566410992211546,5.35
NSIC 218,Sandy Loam,Wet,Transplanted,69.22025603757861,31.415362460384927,196.76129091748203,67.80669867778725,3.540102150177387,5.16
NSIC 218,Sandy Loam,Wet,Transplanted,126.81557831956988,31.539024611292497,324.6849768324872,61.018194891702606,3.7428462241702185,4.93
IR64,Clay,Dry,Direct Seeded,91.85904157699048,30.82142314225861,36.852670828842335,81.25881306156937,4.18851945102621,3.74
Dinorado,Clay Loam,Wet,Transplanted,74.17455318442416,27.636680450932985,286.84689467356134,85.66056717015199,3.38202779148205,4.83
Dinorado,Sandy Loam,Dry,Transplanted,113.94213593818023,28.469394490806387,98.45138691266826,64.14518355789305,3.127253978633325,4.62
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,69.65218316504216,30.69616998449869,134.25774213248974,71.572430878212,2.921176851589786,4.75
IR64,Clay,Dry,Direct Seeded,154.84776622617284,29.758970823891843,100.47818052222793,64.76210521770614,3.557829949378223,4.23
NSIC 218,Silty Clay,Wet,Direct Seeded,118.43600660800033,28.300938494554117,157.59346969289263,63.190722918280954,2.6450287193141713,5.26
NSIC 218,Clay Loam,Wet,Direct Seeded,129.67169488469958,31.822594078707027,311.64698763220645,79.44505615423124,4.250447580128505,5.39
NSIC Rc 160,Sandy Loam,Wet,Transplanted,71.95639080022355,28.85676636333694,308.7467724656102,89.02609428534394,3.0277280979925734,4.41
NSIC Rc 160,Clay,Wet,Direct Seeded,70.96574916402417,31.754819924477612,186.02129026286565,80.34496876862286,3.6321843769901285,3.96
NSIC 218,Clay,Dry,Direct Seeded,137.5123152890186,22.573884746070906,123.80653965103139,89.54443988422855,3.307668446195118,4.87
NSIC 218,Clay,Wet,Transplanted,197.75146217441693,23.389603707422125,237.24693174917323,73.03185828210874,4.391169899025249,5.71
IR64,Sandy Loam,Wet,Transplanted,64.43758748565884,26.514588460004905,296.47474268776,86.9360936648208,5.051036984400599,4.29
Dinorado,Clay Loam,Dry,Transplanted,92.85971428486718,25.84879460884315,83.01389739761194,66.15252673998914,4.399903128965035,4.92
NSIC Rc 160,Silty Clay,Dry,Transplanted,180.41886748068313,29.827348413570277,110.51595494374403,63.53713101032379,4.127514786020182,4.99
Dinorado,Clay Loam,Wet,Direct Seeded,60.84080183828554,23.606140264692037,184.69575352668247,81.0756015273731,4.507251217966126,4.81
IR64,Clay,Dry,Direct Seeded,181.3828582050427,31.760951791114884,135.47174832896934,71.14224992587907,2.5899719132805994,3.98
NSIC 218,Clay,Dry,Transplanted,128.64289750621268,25.15065875260914,118.24505695621171,69.53062808241305,2.868533982886359,5.17
Dinorado,Silty Clay,Dry,Transplanted,111.24001608896387,26.289237077401594,137.3795534757404,80.13841733992975,2.7847817079131327,4.65
NSIC 218,Clay Loam,Dry,Transplanted,96.45208465271838,24.74745032440023,70.35954429624837,70.00452125308465,2.794591497246352,4.57
NSIC 218,Clay,Dry,Transplanted,94.5675737191763,27.793636173265472,136.5908357177879,77.17674516745564,3.281451145589644,5.04
NSIC Rc 222,Clay,Wet,Direct Seeded,95.87038736742181,22.586287004225838,363.18084445868914,68.98365318783912,4.096156781149616,5.07
Dinorado,Clay Loam,Wet,Transplanted,182.72046214402937,23.49677505570449,156.87151157192594,83.51272764633754,2.8440447359702414,4.99
Dinorado,Clay,Wet,Direct Seeded,158.5692845262178,29.45797703418724,175.70935374233875,69.37165021485946,5.305348723568168,5.18
NSIC 218,Clay Loam,Wet,Transplanted,150.45845117467258,23.865005834048038,179.026729963721,76.04982433488661,5.062770407963246,5.57
IR64,Clay,Wet,Direct Seeded,169.81237234280013,24.35514451556663,282.0267814937638,60.69528251091035,5.414933061498946,4.47
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,88.56719945062176,29.929822357248376,305.02850304215633,83.75192350075179,2.6275001352654717,5.03
NSIC 218,Silty Clay,Wet,Direct Seeded,142.70642181226336,22.933011783572535,250.93519912537164,78.61013324465928,5.054207341267949,5.29
NSIC Rc 160,Clay,Dry,Direct Seeded,119.00993584369265,26.37473822770841,97.01941282743906,65.76711200978687,4.911202226324468,4.69
NSIC Rc 160,Silty Clay,Wet,Transplanted,167.366245280029,22.23063386997227,222.16670691704155,66.46120128273076,5.206317593807381,4.49
NSIC Rc 222,Clay,Wet,Direct Seeded,96.38841657099283,25.46807399317904,352.32934390638934,67.87478755514466,4.083832502979426,5.04
IR64,Clay,Wet,Transplanted,146.47679253048437,28.989814026107545,167.07149593160503,77.29590313786686,4.86366721232702,4.69
NSIC 218,Sandy Loam,Dry,Direct Seeded,182.33186177259702,22.901032797172284,131.8068272514371,76.44948999279069,2.6538606380279575,4.78
Dinorado,Clay Loam,Wet,Direct Seeded,110.3225714292393,30.8833462677876,220.07296528319793,68.21591158925668,2.7276333684519667,3.92
NSIC Rc 222,Silty Clay,Wet,Transplanted,59.99331310511921,31.09499042940716,159.77889470099268,80.8218687593101,2.8555967228487646,4.86
IR64,Silty Clay,Dry,Transplanted,127.40762335126891,23.04990375125135,15.512714261296956,86.67123497801194,5.244366589894624,4.23
Dinorado,Silty Clay,Wet,Direct Seeded,101.89587317105389,31.907324363757766,153.472533741567,61.30546432960615,2.6835080481653466,4.36
NSIC Rc 160,Clay Loam,Wet,Direct Seeded,150.83380708207625,24.97529553395489,238.34497173305033,72.51589913468044,2.8004485800973327,4.55
NSIC Rc 160,Sandy Loam,Dry,Transplanted,192.6549387122909,22.841016711316062,102.09933346789505,77.8056035563443,5.291231207888581,5.19
Dinorado,Silty Clay,Wet,Direct Seeded,122.84124769952705,22.050671144972622,198.705915611233,77.59305610610998,2.8221777454968344,4.42
NSIC Rc 222,Clay Loam,Dry,Transplanted,119.92853452333007,26.085228957638627,128.71651104290584,60.586060409685324,5.109268896176122,6.08
NSIC Rc 160,Clay,Wet,Transplanted,148.18772002871904,28.298099857061175,217.09146370956157,66.31698197545815,4.867812364186859,4.89
NSIC 218,Silty Clay,Wet,Transplanted,65.52462553903516,25.321792499033133,355.23678936374205,61.854921639363646,2.620845965596463,4.83
Dinorado,Silty Clay,Wet,Direct Seeded,88.0259283387522,30.367173654746228,190.74502406230533,77.06895217649802,2.56554219066889,4.84
Dinorado,Sandy Loam,Dry,Direct Seeded,187.84689882505978,29.1660627556505,34.38828471004797,79.36169663008401,4.10316515054078,4.79
NSIC Rc 160,Silty Clay,Dry,Transplanted,150.49139200456494,25.501615319680326,102.65017068508924,64.79226490270433,5.491526211300302,4.98
NSIC Rc 222,Silty Clay,Dry,Transplanted,52.016606597512435,29.343096666086048,125.49365999032841,69.99033358026217,5.13649048029696,5.32
NSIC 218,Clay,Wet,Transplanted,80.69382088385298,31.4048773696925,345.0583417879502,69.89411230128063,3.430076300113854,4.96
NSIC Rc 222,Clay Loam,Wet,Transplanted,152.42558990433486,22.93095998543017,318.7626557865909,84.5940699476935,3.6589277023462103,5.76
IR64,Clay Loam,Dry,Direct Seeded,164.65988038438613,25.06103960157617,50.31291174856919,65.839782135874,3.6637179887143034,4.53
IR64,Sandy Loam,Dry,Transplanted,175.9789359011063,26.63325939116693,66.73448590689489,76.44942363976975,4.702536447715044,4.93
NSIC Rc 160,Clay,Wet,Direct Seeded,93.82652050730672,26.979901277547686,231.61138128520815,83.48806537502654,3.5233982579871506,4.37
NSIC Rc 160,Clay Loam,Wet,Transplanted,189.6542894416344,27.421956448860737,286.63903629407196,84.88734578691144,2.9433911841257823,4.76
NSIC Rc 160,Clay,Wet,Direct Seeded,132.94203403668388,25.006269065386483,261.1089024436347,79.99698282854199,4.741322225750651,4.51
IR64,Clay Loam,Wet,Direct Seeded,154.48085335818394,28.67259645982349,182.09882887441634,68.98583256785649,3.874046854735314,4.56
NSIC Rc 222,Clay,Dry,Direct Seeded,139.5108294169862,28.450845035298297,89.73248058989071,84.69139724486568,2.7303361710594007,5.72
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,68.41100820119307,27.77821506271614,376.7963304335439,82.2649808130038,4.870156805476182,5.6
NSIC Rc 160,Silty Clay,Wet,Direct Seeded,194.46719890773198,23.137617217108765,292.40449189644005,81.13407401487808,4.255933791850688,4.7
NSIC 218,Sandy Loam,Wet,Transplanted,68.4313369841229,26.769678910959446,370.06001144886375,62.020061966550216,3.968107975806353,5.66
