variety_maturity_days,variety_max_yield,variety_avg_yield,land_area_ha,fertilizer_kg_ha,historical_yield_tons_ha,temperature_avg,rainfall_mm,humidity_avg,yield_class,yield_tons_ha,variety_Angelica (NSIC Rc122),variety_NSIC 2016 Rc 456H (Mestiso 78),variety_NSIC RC 402 (Tubigan 36),variety_NSIC Rc 480,variety_NSIC Rc 486 (Mestiso 80),variety_NSIC Rc 512 (Tubigan 44),variety_NSIC Rc 534 (Salinas 29),variety_NSIC Rc 666H,variety_NSIC Rc124H (MESTISO 4),variety_NSIC Rc132H (MESTISO 6),variety_NSIC Rc160 (Tubigan 14),variety_NSIC Rc204H (Mestiso 20),variety_NSIC Rc216 (Tubigan 17),variety_NSIC Rc222 (Tubigan 18),variety_NSIC Rc234H (MESTISO 27),variety_NSIC Rc440(Tubigan 39),variety_PSB Rc18 (Ala),variety_PSB Rc72H (Mestiso),classification_Hybrid,classification_Inbred,soil_type_Clay,soil_type_Clay Loam,soil_type_Sandy Loam,soil_type_Silty Clay,season_Dry,season_Wet,seeding_method_Direct Seeded,seeding_method_Transplanted
114,14.0,5.5,0.31,89.2,5.53,26.66,282.8,70.5,Medium,4.854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
131,6.7,3.1,5.71,68.0,3.47,25.48,258.2,84.9,Medium,2.851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
114,10.0,6.1,4.99,56.3,6.19,20.68,269.4,90.6,Medium,5.831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
112,11.7,6.7,1.63,124.9,6.93,27.83,299.0,81.9,Medium,7.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
107,4.4,3.2,2.03,51.8,3.62,22.85,236.4,79.2,Medium,2.585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
113,10.2,5.6,4.54,42.8,5.81,28.5,63.3,68.3,Medium,4.963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
107,14.0,5.5,4.05,100.9,5.79,25.62,205.7,83.9,Medium,6.172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
122,8.2,5.6,0.6,154.4,4.18,26.17,252.6,75.9,Medium,6.098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
123,9.9,5.4,0.73,42.2,5.3,26.57,197.7,82.4,Medium,4.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
113,8.7,5.9,2.99,83.7,5.67,29.16,236.5,64.1,Medium,5.844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
111,11.7,6.4,1.16,70.8,7.03,28.05,234.7,78.1,Medium,5.594,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
106,7.9,5.7,5.76,86.5,5.8,26.51,323.1,75.1,Medium,5.341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
115,9.8,6.5,5.06,77.0,6.6,27.9,113.7,55.7,Medium,6.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
111,11.7,6.4,5.77,168.2,6.38,28.01,78.7,81.5,Medium,7.149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
107,4.4,3.2,3.78,160.0,3.54,27.13,172.8,78.7,Medium,3.762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
123,9.9,5.4,0.86,79.1,6.17,26.74,160.9,81.8,Medium,5.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
123,8.1,5.1,3.98,132.5,5.09,26.55,155.4,89.0,Medium,5.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
110,6.79,5.22,2.14,75.8,5.47,27.33,268.3,87.9,Medium,5.389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
110,6.79,5.22,4.17,61.5,6.16,25.35,347.8,68.3,Medium,4.517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
118,9.1,5.7,0.8,108.8,6.19,29.05,228.9,96.0,Medium,4.867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
109,10.8,5.5,5.93,148.2,4.97,24.89,97.2,73.2,Medium,5.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
113,13.9,6.5,2.11,127.7,6.21,26.3,169.9,89.6,Medium,6.721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
121,5.0,4.7,2.84,111.1,4.87,24.22,25.0,79.8,Medium,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
113,8.7,5.9,4.12,50.2,6.51,27.33,201.2,90.4,Medium,5.843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
113,13.9,6.5,2.98,160.1,5.93,28.64,182.7,85.5,Medium,6.338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
131,6.7,3.1,1.72,76.5,2.8,25.64,297.0,76.5,Medium,3.797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
109,10.8,5.5,3.4,172.1,4.86,32.11,252.8,93.0,Medium,4.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
112,11.7,6.7,5.24,162.9,6.39,27.12,-13.8,69.3,Medium,5.411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
107,8.2,5.6,3.62,93.4,6.0,25.17,201.1,75.0,Medium,6.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
123,8.1,5.1,5.74,149.7,4.91,28.08,369.3,69.6,Medium,6.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
113,13.9,6.5,2.22,128.0,6.02,27.7,78.7,63.5,Medium,5.561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
109,10.8,5.5,4.05,171.7,5.37,25.78,118.9,70.0,Medium,5.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
107,4.4,3.2,3.27,112.9,2.63,27.56,136.2,80.7,Medium,2.934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
111,11.7,6.4,4.68,114.7,6.3,26.52,123.1,74.8,Medium,6.683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
118,9.1,5.7,1.74,112.7,5.86,24.89,129.0,81.3,Medium,5.358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
107,14.0,5.5,0.44,158.4,5.28,27.6,250.0,93.4,Medium,5.327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
109,10.8,5.5,3.21,108.1,6.02,30.27,137.9,77.6,Medium,5.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
112,9.7,6.0,2.9,158.5,5.6,25.08,175.7,68.3,Medium,5.691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
111,11.7,6.4,3.27,88.2,6.62,28.61,143.5,76.4,Medium,6.964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
121,5.0,4.7,3.52,73.9,4.22,26.6,182.4,89.5,Medium,4.777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
115,9.8,6.5,1.61,128.0,6.06,25.63,215.9,67.2,Medium,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
111,11.7,6.4,3.56,130.7,5.83,31.49,182.5,78.2,Medium,6.805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
113,13.9,6.5,1.48,87.1,6.79,27.23,68.7,82.6,Medium,6.223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
121,5.0,4.7,0.58,106.4,4.83,26.3,241.4,72.8,Medium,4.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
109,10.8,5.5,2.18,117.9,5.09,26.35,181.8,92.5,Medium,5.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
123,8.1,5.1,2.42,134.4,4.6,28.35,72.8,66.3,Medium,4.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
113,8.7,5.9,1.58,127.0,5.78,24.83,205.2,82.1,Medium,6.296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
109,10.8,5.5,4.63,67.0,6.03,26.33,112.5,82.6,Medium,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
109,10.8,5.5,3.36,126.4,4.9,26.04,212.7,66.2,Medium,5.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
123,9.9,5.4,3.88,103.7,5.08,35.65,252.9,88.6,Medium,5.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
115,9.8,6.5,2.87,96.4,6.67,26.65,217.4,77.6,Medium,5.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
113,10.2,5.6,3.48,72.4,5.55,24.28,144.5,81.7,Medium,5.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
109,10.8,5.5,3.76,47.4,5.62,24.11,185.4,83.8,Medium,5.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
107,8.2,5.6,1.23,131.6,6.03,29.3,310.4,76.5,Medium,4.948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
121,5.0,4.7,3.2,116.7,4.86,25.86,230.2,83.3,Medium,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
130,6.7,3.1,1.66,92.9,3.1,25.45,77.8,65.0,Medium,3.447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
107,8.2,5.6,3.03,173.9,5.41,27.87,133.1,64.4,Medium,4.704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
110,6.79,5.22,4.9,83.3,5.47,27.79,276.3,90.9,Medium,5.556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
115,9.8,6.5,5.3,169.0,6.84,27.61,209.3,84.0,Medium,6.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
107,4.4,3.2,4.07,48.5,4.7,31.08,171.0,71.9,Medium,3.456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
114,10.0,6.1,2.29,157.1,5.6,25.21,236.9,77.8,Medium,6.944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
110,6.79,5.22,1.81,80.1,5.53,31.25,376.0,68.1,Medium,6.299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
118,9.1,5.7,2.61,144.9,5.57,28.45,193.4,82.6,Medium,5.606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
105,10.1,5.6,2.42,40.8,5.99,27.83,175.6,89.3,Medium,6.017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
118,9.1,5.7,1.27,61.2,6.27,26.06,193.5,66.7,Medium,5.621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
107,8.2,5.6,3.79,115.6,5.33,27.81,258.9,62.1,Medium,5.042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
122,8.2,5.6,2.53,127.1,5.78,23.89,64.0,66.6,Medium,5.684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
112,11.7,6.7,2.49,106.6,6.1,28.71,268.7,52.8,Medium,6.347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
121,5.0,4.7,5.72,166.7,4.88,28.81,164.3,62.2,Medium,4.539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
113,13.9,6.5,2.11,167.7,5.82,27.91,170.5,72.4,Medium,5.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
114,10.0,6.1,0.68,96.6,5.62,28.39,326.5,77.5,Medium,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
104,9.3,5.7,4.8,144.0,5.81,25.97,226.5,77.3,Medium,5.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
107,8.2,5.6,2.66,128.1,5.91,29.22,283.9,69.1,Medium,5.941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
112,11.7,6.7,2.0,52.5,7.28,22.01,258.7,86.1,Medium,7.164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
107,14.0,5.5,4.99,176.1,5.65,23.62,126.4,66.1,Medium,5.583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
111,11.7,6.4,2.56,107.7,7.5,28.85,221.6,69.6,Medium,5.101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
104,9.3,5.7,0.92,107.1,6.3,20.7,244.9,77.6,Medium,6.144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
118,9.1,5.7,3.67,170.4,6.18,27.28,101.7,73.8,Medium,6.438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
109,10.8,5.5,4.47,72.1,6.42,28.72,235.2,73.9,Medium,5.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
112,11.7,6.7,5.82,149.7,6.18,25.69,118.8,80.7,Medium,7.306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
113,13.9,6.5,0.36,97.7,6.18,26.8,171.8,91.8,Medium,7.338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
113,13.9,6.5,5.23,101.1,6.1,23.67,101.9,78.8,Medium,6.807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
106,7.9,5.7,2.07,41.6,6.17,30.87,247.6,73.9,Medium,5.464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
113,13.9,6.5,1.93,151.0,6.61,23.96,246.5,62.3,Medium,6.279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
104,9.3,5.7,5.95,150.9,5.39,24.39,329.2,83.1,Medium,5.773,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
121,5.0,4.7,2.9,45.2,4.67,27.78,173.9,71.2,Medium,4.754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
107,8.2,5.6,2.06,117.9,5.6,30.35,454.2,77.7,Medium,5.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
113,8.7,5.9,2.56,165.0,5.32,27.65,323.7,104.9,Medium,6.875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
114,10.0,6.1,0.75,65.9,6.52,26.79,249.8,76.3,Medium,4.797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
109,10.8,5.5,3.1,159.0,4.49,27.34,250.1,68.4,Medium,4.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
107,8.2,5.6,3.94,148.3,5.43,27.07,161.0,58.6,Medium,4.371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
115,9.8,6.5,2.65,163.0,6.16,30.27,182.4,77.9,Medium,6.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
113,8.7,5.9,2.94,168.8,5.93,31.61,140.1,78.0,Medium,6.449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
112,11.7,6.7,3.14,177.0,6.49,29.5,248.2,68.1,Medium,7.231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
112,11.7,6.7,4.19,149.0,6.87,25.03,85.6,87.0,Medium,6.808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
113,8.7,5.9,1.01,166.7,4.68,24.81,188.9,92.2,Medium,6.194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
115,9.8,6.5,5.47,115.4,6.26,27.04,99.8,72.2,Medium,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
118,9.1,5.7,2.99,130.8,5.98,26.88,274.2,75.0,Medium,5.623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
114,14.0,5.5,1.49,103.3,6.33,27.75,346.9,77.7,Medium,5.466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
106,7.9,5.7,3.31,75.0,5.68,27.52,261.3,84.7,Medium,5.867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
121,5.0,4.7,1.43,46.9,5.52,27.66,121.3,70.5,Medium,4.189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
114,10.0,6.1,4.75,128.6,5.39,26.5,58.8,71.1,Medium,6.329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
115,9.8,6.5,2.71,145.0,6.51,29.01,160.6,76.6,Medium,6.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
118,9.1,5.7,3.16,74.5,6.27,32.69,170.2,86.2,Medium,5.323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
107,4.4,3.2,3.12,45.7,3.1,26.73,156.9,78.1,Medium,3.132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
130,6.7,3.1,3.1,104.3,2.78,30.25,178.1,82.5,Medium,3.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
111,11.7,6.4,2.35,112.9,5.99,27.03,186.1,88.8,Medium,6.453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
123,9.9,5.4,2.31,79.8,5.31,30.75,312.4,93.9,Medium,6.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
114,10.0,6.1,2.14,121.1,6.66,27.31,140.0,85.0,Medium,5.935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
113,13.9,6.5,1.6,79.9,6.49,27.01,108.4,90.6,Medium,6.091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
113,13.9,6.5,4.92,64.1,6.99,29.11,244.1,77.4,Medium,6.524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
113,8.7,5.9,4.08,162.3,4.89,26.29,288.6,63.2,Medium,5.766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
131,6.7,3.1,4.85,169.0,3.52,24.33,342.9,73.8,Medium,3.182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
123,9.9,5.4,3.53,174.0,5.94,24.84,144.7,89.3,Medium,6.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
104,9.3,5.7,5.18,115.0,6.43,22.99,103.9,77.9,Medium,4.668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
121,5.0,4.7,1.37,52.3,5.3,30.74,89.0,72.6,Medium,4.495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
115,9.8,6.5,3.76,130.5,7.74,28.36,-3.8,76.2,Medium,7.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
113,8.7,5.9,2.68,146.4,5.96,30.01,182.9,88.8,Medium,5.762,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
113,8.7,5.9,3.11,160.0,5.68,27.2,124.5,72.2,Medium,6.346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
115,9.8,6.5,2.61,95.2,6.1,32.02,212.4,92.2,Medium,6.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
114,10.0,6.1,4.64,55.0,6.64,27.56,162.3,80.9,Medium,6.066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
123,8.1,5.1,0.47,148.4,4.61,27.77,296.0,72.7,Medium,5.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
106,7.9,5.7,5.98,69.8,6.28,27.33,223.8,69.1,Medium,6.357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
110,6.79,5.22,0.77,43.1,5.93,27.28,327.3,73.9,Medium,5.577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
107,4.4,3.2,1.73,104.1,2.55,26.04,136.0,86.9,Medium,2.526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
114,14.0,5.5,4.72,83.2,4.96,26.07,209.9,82.2,Medium,5.475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
111,11.7,6.4,0.96,55.1,6.66,27.14,171.5,72.7,Medium,6.198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
113,13.9,6.5,0.31,57.8,7.28,31.46,166.4,66.1,Medium,6.627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
112,11.7,6.7,5.38,65.4,6.64,27.07,210.8,82.5,Medium,7.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
123,8.1,5.1,5.65,89.2,5.6,25.55,287.3,84.1,Medium,6.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
121,5.0,4.7,0.42,101.5,4.44,23.89,188.5,60.6,Medium,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
113,10.2,5.6,3.46,129.8,5.77,29.18,61.2,73.4,Medium,5.476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
110,6.79,5.22,5.16,103.5,5.2,31.53,235.9,80.9,Medium,5.564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
112,11.7,6.7,2.32,66.8,7.42,25.56,315.0,87.2,Medium,7.032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
115,9.8,6.5,1.88,46.9,6.82,31.4,187.2,91.6,Medium,6.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
123,8.1,5.1,5.26,103.9,5.5,25.67,143.6,69.6,Medium,5.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
115,9.8,6.5,3.38,82.6,6.89,25.71,191.7,79.5,Medium,6.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
